"","page","randomnumber","start_time","question","conclusion"
"2514",24,81.1375861056149,"1706631500.40002","evidence_strength","NoMatch"
"2515",25,81.1375861056149,"1706631500.40002","visible_probability","NoMatch"
"2516",26,81.1375861056149,"1706631500.40002","betting","NoMatch"
"2517",27,81.1375861056149,"1706631500.40002","numeric_chance","NoMatch"
"2518",28,81.1375861056149,"1706631500.40002","hidden_probability","NoMatch"
"2519",29,81.1375861056149,"1706631500.40002","comments","NoMatch"
"2520",18,97.8330299491063,"1706632267.89702","convict","Match"
"2521",19,18.208229681477,"1706632256.91039","convict","NoMatch"
"2522",19,97.8330299491063,"1706632267.89702","def_comment","Match"
"2523",20,97.8330299491063,"1706632267.89702","guilt_opinion","Match"
"2524",20,18.208229681477,"1706632256.91039","def_comment","NoMatch"
"2525",21,18.208229681477,"1706632256.91039","guilt_opinion","NoMatch"
"2526",21,97.8330299491063,"1706632267.89702","chances_fixed","Match"
"2527",22,97.8330299491063,"1706632267.89702","evidence_strength","Match"
"2528",23,97.8330299491063,"1706632267.89702","check","Match"
"2529",24,97.8330299491063,"1706632267.89702","hidden_probability","Match"
"2530",25,97.8330299491063,"1706632267.89702","betting","Match"
"2531",26,97.8330299491063,"1706632267.89702","visible_probability","Match"
"2532",27,97.8330299491063,"1706632267.89702","numeric_chance","Match"
"2533",28,97.8330299491063,"1706632267.89702","comments","Match"
"2534",22,18.208229681477,"1706632256.91039","numeric_chance","NoMatch"
"2535",23,18.208229681477,"1706632256.91039","visible_probability","NoMatch"
"2536",24,18.208229681477,"1706632256.91039","check","NoMatch"
"2537",25,18.208229681477,"1706632256.91039","betting","NoMatch"
"2538",26,18.208229681477,"1706632256.91039","evidence_strength","NoMatch"
"2539",27,18.208229681477,"1706632256.91039","hidden_probability","NoMatch"
"2540",28,18.208229681477,"1706632256.91039","chances_fixed","NoMatch"
"2541",29,18.208229681477,"1706632256.91039","comments","NoMatch"
"2542",18,98.4767025569454,"1706633923.19949","convict","Match"
"2543",19,98.4767025569454,"1706633923.19949","def_comment","Match"
"2544",20,98.4767025569454,"1706633923.19949","guilt_opinion","Match"
"2545",21,98.4767025569454,"1706633923.19949","chances_fixed","Match"
"2546",22,98.4767025569454,"1706633923.19949","visible_probability","Match"
"2547",23,98.4767025569454,"1706633923.19949","betting","Match"
"2548",24,98.4767025569454,"1706633923.19949","evidence_strength","Match"
"2549",25,98.4767025569454,"1706633923.19949","numeric_chance","Match"
"2550",26,98.4767025569454,"1706633923.19949","hidden_probability","Match"
"2551",27,98.4767025569454,"1706633923.19949","check","Match"
"2552",28,98.4767025569454,"1706633923.19949","comments","Match"
"2553",18,75.0591498799622,"1706634762.39967","convict","NoMatch"
"2554",19,75.0591498799622,"1706634762.39967","def_comment","NoMatch"
"2555",20,75.0591498799622,"1706634762.39967","guilt_opinion","NoMatch"
"2556",21,75.0591498799622,"1706634762.39967","hidden_probability","NoMatch"
"2557",22,75.0591498799622,"1706634762.39967","numeric_chance","NoMatch"
"2558",23,75.0591498799622,"1706634762.39967","check","NoMatch"
"2559",24,75.0591498799622,"1706634762.39967","evidence_strength","NoMatch"
"2560",25,75.0591498799622,"1706634762.39967","chances_fixed","NoMatch"
"2561",26,75.0591498799622,"1706634762.39967","betting","NoMatch"
"2562",27,75.0591498799622,"1706634762.39967","visible_probability","NoMatch"
"2563",28,75.0591498799622,"1706634762.39967","comments","NoMatch"
"2564",18,50.153927388601,"1706634696.93931","convict","NoMatch"
"2565",19,50.153927388601,"1706634696.93931","def_comment","NoMatch"
"2566",20,50.153927388601,"1706634696.93931","guilt_opinion","NoMatch"
"2567",21,50.153927388601,"1706634696.93931","hidden_probability","NoMatch"
"2568",22,50.153927388601,"1706634696.93931","chances_fixed","NoMatch"
"2569",23,50.153927388601,"1706634696.93931","visible_probability","NoMatch"
"2570",24,50.153927388601,"1706634696.93931","check","NoMatch"
"2571",25,50.153927388601,"1706634696.93931","betting","NoMatch"
"2572",26,50.153927388601,"1706634696.93931","evidence_strength","NoMatch"
"2573",27,50.153927388601,"1706634696.93931","numeric_chance","NoMatch"
"2574",28,50.153927388601,"1706634696.93931","comments","NoMatch"
"2575",18,30.8296259958297,"1706636687.26375","convict","NoMatch"
"2576",19,30.8296259958297,"1706636687.26375","def_comment","NoMatch"
"2577",20,30.8296259958297,"1706636687.26375","guilt_opinion","NoMatch"
"2578",21,30.8296259958297,"1706636687.26375","chances_fixed","NoMatch"
"2579",22,30.8296259958297,"1706636687.26375","hidden_probability","NoMatch"
"2580",23,30.8296259958297,"1706636687.26375","betting","NoMatch"
"2581",24,30.8296259958297,"1706636687.26375","check","NoMatch"
"2582",25,30.8296259958297,"1706636687.26375","evidence_strength","NoMatch"
"2583",26,30.8296259958297,"1706636687.26375","visible_probability","NoMatch"
"2584",18,6.67918536346406,"1706637310.63667","convict","NoMatch"
"2585",19,6.67918536346406,"1706637310.63667","def_comment","NoMatch"
"2586",27,30.8296259958297,"1706636687.26375","numeric_chance","NoMatch"
"2587",20,6.67918536346406,"1706637310.63667","guilt_opinion","NoMatch"
"2588",21,6.67918536346406,"1706637310.63667","chances_fixed","NoMatch"
"2589",22,6.67918536346406,"1706637310.63667","hidden_probability","NoMatch"
"2590",23,6.67918536346406,"1706637310.63667","evidence_strength","NoMatch"
"2591",24,6.67918536346406,"1706637310.63667","visible_probability","NoMatch"
"2592",28,30.8296259958297,"1706636687.26375","comments","NoMatch"
"2593",25,6.67918536346406,"1706637310.63667","numeric_chance","NoMatch"
"2594",26,6.67918536346406,"1706637310.63667","betting","NoMatch"
"2595",27,6.67918536346406,"1706637310.63667","check","NoMatch"
"2596",28,6.67918536346406,"1706637310.63667","comments","NoMatch"
"2597",18,10.5525043793023,"1706638142.81156","convict","Match"
"2598",19,10.5525043793023,"1706638142.81156","def_comment","Match"
"2599",20,10.5525043793023,"1706638142.81156","guilt_opinion","Match"
"2600",21,10.5525043793023,"1706638142.81156","hidden_probability","Match"
"2601",22,10.5525043793023,"1706638142.81156","chances_fixed","Match"
"2602",23,10.5525043793023,"1706638142.81156","visible_probability","Match"
"2603",24,10.5525043793023,"1706638142.81156","numeric_chance","Match"
"2604",25,10.5525043793023,"1706638142.81156","check","Match"
"2605",26,10.5525043793023,"1706638142.81156","evidence_strength","Match"
"2606",27,10.5525043793023,"1706638142.81156","betting","Match"
"2607",28,10.5525043793023,"1706638142.81156","comments","Match"
"2608",18,66.9007566059008,"1706638487.027","convict","NoMatch"
"2609",18,29.5355343725532,"1706638591.81629","convict","NoMatch"
"2610",19,29.5355343725532,"1706638591.81629","def_comment","NoMatch"
"2611",19,66.9007566059008,"1706638487.027","def_comment","NoMatch"
"2612",20,29.5355343725532,"1706638591.81629","guilt_opinion","NoMatch"
"2613",21,29.5355343725532,"1706638591.81629","check","NoMatch"
"2614",20,66.9007566059008,"1706638487.027","guilt_opinion","NoMatch"
"2615",22,29.5355343725532,"1706638591.81629","evidence_strength","NoMatch"
"2616",23,29.5355343725532,"1706638591.81629","hidden_probability","NoMatch"
"2617",21,66.9007566059008,"1706638487.027","hidden_probability","NoMatch"
"2618",22,66.9007566059008,"1706638487.027","check","NoMatch"
"2619",24,29.5355343725532,"1706638591.81629","numeric_chance","NoMatch"
"2620",25,29.5355343725532,"1706638591.81629","visible_probability","NoMatch"
"2621",26,29.5355343725532,"1706638591.81629","betting","NoMatch"
"2622",27,29.5355343725532,"1706638591.81629","chances_fixed","NoMatch"
"2623",23,66.9007566059008,"1706638487.027","chances_fixed","NoMatch"
"2624",24,66.9007566059008,"1706638487.027","evidence_strength","NoMatch"
"2625",28,29.5355343725532,"1706638591.81629","comments","NoMatch"
"2626",25,66.9007566059008,"1706638487.027","betting","NoMatch"
"2627",26,66.9007566059008,"1706638487.027","numeric_chance","NoMatch"
"2628",27,66.9007566059008,"1706638487.027","visible_probability","NoMatch"
"2629",28,66.9007566059008,"1706638487.027","comments","NoMatch"
"2630",18,52.8419238748029,"1706640740.27275","convict","Match"
"2631",18,63.1882326910272,"1706640700.28239","convict","NoMatch"
"2632",19,52.8419238748029,"1706640740.27275","def_comment","Match"
"2633",20,52.8419238748029,"1706640740.27275","guilt_opinion","Match"
"2634",21,52.8419238748029,"1706640740.27275","hidden_probability","Match"
"2635",22,52.8419238748029,"1706640740.27275","check","Match"
"2636",23,52.8419238748029,"1706640740.27275","betting","Match"
"2637",19,63.1882326910272,"1706640700.28239","def_comment","NoMatch"
"2638",20,63.1882326910272,"1706640700.28239","guilt_opinion","NoMatch"
"2639",24,52.8419238748029,"1706640740.27275","visible_probability","Match"
"2640",21,63.1882326910272,"1706640700.28239","check","NoMatch"
"2641",25,52.8419238748029,"1706640740.27275","numeric_chance","Match"
"2642",26,52.8419238748029,"1706640740.27275","evidence_strength","Match"
"2643",22,63.1882326910272,"1706640700.28239","betting","NoMatch"
"2644",27,52.8419238748029,"1706640740.27275","chances_fixed","Match"
"2645",28,52.8419238748029,"1706640740.27275","comments","Match"
"2646",18,64.7815936943516,"1706641054.46863","convict","Match"
"2647",23,63.1882326910272,"1706640700.28239","numeric_chance","NoMatch"
"2648",24,63.1882326910272,"1706640700.28239","hidden_probability","NoMatch"
"2649",25,63.1882326910272,"1706640700.28239","chances_fixed","NoMatch"
"2650",26,63.1882326910272,"1706640700.28239","evidence_strength","NoMatch"
"2651",19,64.7815936943516,"1706641054.46863","def_comment","Match"
"2652",20,64.7815936943516,"1706641054.46863","guilt_opinion","Match"
"2653",27,63.1882326910272,"1706640700.28239","visible_probability","NoMatch"
"2654",21,64.7815936943516,"1706641054.46863","check","Match"
"2655",22,64.7815936943516,"1706641054.46863","evidence_strength","Match"
"2656",23,64.7815936943516,"1706641054.46863","chances_fixed","Match"
"2657",24,64.7815936943516,"1706641054.46863","visible_probability","Match"
"2658",28,63.1882326910272,"1706640700.28239","comments","NoMatch"
"2659",25,64.7815936943516,"1706641054.46863","numeric_chance","Match"
"2660",26,64.7815936943516,"1706641054.46863","betting","Match"
"2661",27,64.7815936943516,"1706641054.46863","hidden_probability","Match"
"2662",28,64.7815936943516,"1706641054.46863","comments","Match"
"2663",18,49.1682252846658,"1706641065.29026","convict","NoMatch"
"2664",19,49.1682252846658,"1706641065.29026","def_comment","NoMatch"
"2665",20,49.1682252846658,"1706641065.29026","guilt_opinion","NoMatch"
"2666",21,49.1682252846658,"1706641065.29026","betting","NoMatch"
"2667",22,49.1682252846658,"1706641065.29026","chances_fixed","NoMatch"
"2668",23,49.1682252846658,"1706641065.29026","visible_probability","NoMatch"
"2669",24,49.1682252846658,"1706641065.29026","check","NoMatch"
"2670",25,49.1682252846658,"1706641065.29026","numeric_chance","NoMatch"
"2671",26,49.1682252846658,"1706641065.29026","evidence_strength","NoMatch"
"2672",27,49.1682252846658,"1706641065.29026","hidden_probability","NoMatch"
"2673",28,49.1682252846658,"1706641065.29026","comments","NoMatch"
"2674",18,73.29178287182,"1706642330.61487","convict","NoMatch"
"2675",18,63.5700939921662,"1706642489.57368","convict","NoMatch"
"2676",19,63.5700939921662,"1706642489.57368","def_comment","NoMatch"
"2677",20,63.5700939921662,"1706642489.57368","guilt_opinion","NoMatch"
"2678",19,73.29178287182,"1706642330.61487","def_comment","NoMatch"
"2679",21,63.5700939921662,"1706642489.57368","chances_fixed","NoMatch"
"2680",20,73.29178287182,"1706642330.61487","guilt_opinion","NoMatch"
"2681",22,63.5700939921662,"1706642489.57368","visible_probability","NoMatch"
"2682",21,73.29178287182,"1706642330.61487","numeric_chance","NoMatch"
"2683",23,63.5700939921662,"1706642489.57368","numeric_chance","NoMatch"
"2684",22,73.29178287182,"1706642330.61487","betting","NoMatch"
"2685",24,63.5700939921662,"1706642489.57368","check","NoMatch"
"2686",23,73.29178287182,"1706642330.61487","check","NoMatch"
"2687",25,63.5700939921662,"1706642489.57368","betting","NoMatch"
"2688",24,73.29178287182,"1706642330.61487","chances_fixed","NoMatch"
"2689",26,63.5700939921662,"1706642489.57368","hidden_probability","NoMatch"
"2690",27,63.5700939921662,"1706642489.57368","evidence_strength","NoMatch"
"2691",25,73.29178287182,"1706642330.61487","visible_probability","NoMatch"
"2692",26,73.29178287182,"1706642330.61487","evidence_strength","NoMatch"
"2693",28,63.5700939921662,"1706642489.57368","comments","NoMatch"
"2694",27,73.29178287182,"1706642330.61487","hidden_probability","NoMatch"
"2695",28,73.29178287182,"1706642330.61487","comments","NoMatch"
"2696",18,44.8679273249581,"1706643779.48191","convict","Match"
"2697",19,44.8679273249581,"1706643779.48191","def_comment","Match"
"2698",20,44.8679273249581,"1706643779.48191","guilt_opinion","Match"
"2699",21,44.8679273249581,"1706643779.48191","evidence_strength","Match"
"2700",22,44.8679273249581,"1706643779.48191","betting","Match"
"2701",23,44.8679273249581,"1706643779.48191","numeric_chance","Match"
"2702",24,44.8679273249581,"1706643779.48191","hidden_probability","Match"
"2703",25,44.8679273249581,"1706643779.48191","check","Match"
"2704",26,44.8679273249581,"1706643779.48191","chances_fixed","Match"
"2705",27,44.8679273249581,"1706643779.48191","visible_probability","Match"
"2706",28,44.8679273249581,"1706643779.48191","comments","Match"
"2707",18,88.6864922009408,"1706643374.88006","convict","NoMatch"
"2708",19,88.6864922009408,"1706643374.88006","def_comment","NoMatch"
"2709",20,88.6864922009408,"1706643374.88006","guilt_opinion","NoMatch"
"2710",21,88.6864922009408,"1706643374.88006","chances_fixed","NoMatch"
"2711",22,88.6864922009408,"1706643374.88006","hidden_probability","NoMatch"
"2712",23,88.6864922009408,"1706643374.88006","check","NoMatch"
"2713",24,88.6864922009408,"1706643374.88006","visible_probability","NoMatch"
"2714",25,88.6864922009408,"1706643374.88006","evidence_strength","NoMatch"
"2715",26,88.6864922009408,"1706643374.88006","numeric_chance","NoMatch"
"2716",27,88.6864922009408,"1706643374.88006","betting","NoMatch"
"2717",28,88.6864922009408,"1706643374.88006","comments","NoMatch"
"2718",18,6.46190384868532,"1706643958.59526","convict","NoMatch"
"2719",19,6.46190384868532,"1706643958.59526","def_comment","NoMatch"
"2720",20,6.46190384868532,"1706643958.59526","guilt_opinion","NoMatch"
"2721",21,6.46190384868532,"1706643958.59526","visible_probability","NoMatch"
"2722",22,6.46190384868532,"1706643958.59526","check","NoMatch"
"2723",23,6.46190384868532,"1706643958.59526","betting","NoMatch"
"2724",24,6.46190384868532,"1706643958.59526","evidence_strength","NoMatch"
"2725",25,6.46190384868532,"1706643958.59526","numeric_chance","NoMatch"
"2726",26,6.46190384868532,"1706643958.59526","hidden_probability","NoMatch"
"2727",27,6.46190384868532,"1706643958.59526","chances_fixed","NoMatch"
"2728",28,6.46190384868532,"1706643958.59526","comments","NoMatch"
"2729",18,47.9242197470739,"1706645808.5966","convict","NoMatch"
"2730",19,47.9242197470739,"1706645808.5966","def_comment","NoMatch"
"2731",20,47.9242197470739,"1706645808.5966","guilt_opinion","NoMatch"
"2732",21,47.9242197470739,"1706645808.5966","hidden_probability","NoMatch"
"2733",22,47.9242197470739,"1706645808.5966","evidence_strength","NoMatch"
"2734",23,47.9242197470739,"1706645808.5966","visible_probability","NoMatch"
"2735",24,47.9242197470739,"1706645808.5966","chances_fixed","NoMatch"
"2736",25,47.9242197470739,"1706645808.5966","betting","NoMatch"
"2737",26,47.9242197470739,"1706645808.5966","numeric_chance","NoMatch"
"2738",27,47.9242197470739,"1706645808.5966","check","NoMatch"
"2739",28,47.9242197470739,"1706645808.5966","comments","NoMatch"
"2740",18,45.4930463107303,"1706645812.93951","convict","NoMatch"
"2741",19,45.4930463107303,"1706645812.93951","def_comment","NoMatch"
"2742",20,45.4930463107303,"1706645812.93951","guilt_opinion","NoMatch"
"2743",21,45.4930463107303,"1706645812.93951","chances_fixed","NoMatch"
"2744",22,45.4930463107303,"1706645812.93951","visible_probability","NoMatch"
"2745",23,45.4930463107303,"1706645812.93951","check","NoMatch"
"2746",24,45.4930463107303,"1706645812.93951","hidden_probability","NoMatch"
"2747",25,45.4930463107303,"1706645812.93951","numeric_chance","NoMatch"
"2748",26,45.4930463107303,"1706645812.93951","betting","NoMatch"
"2749",27,45.4930463107303,"1706645812.93951","evidence_strength","NoMatch"
"2750",18,57.5704429298639,"1706646055.28712","convict","NoMatch"
"2751",19,57.5704429298639,"1706646055.28712","def_comment","NoMatch"
"2752",20,57.5704429298639,"1706646055.28712","guilt_opinion","NoMatch"
"2753",21,57.5704429298639,"1706646055.28712","evidence_strength","NoMatch"
"2754",22,57.5704429298639,"1706646055.28712","visible_probability","NoMatch"
"2755",23,57.5704429298639,"1706646055.28712","check","NoMatch"
"2756",28,45.4930463107303,"1706645812.93951","comments","NoMatch"
"2757",24,57.5704429298639,"1706646055.28712","betting","NoMatch"
"2758",25,57.5704429298639,"1706646055.28712","numeric_chance","NoMatch"
"2759",26,57.5704429298639,"1706646055.28712","hidden_probability","NoMatch"
"2760",27,57.5704429298639,"1706646055.28712","chances_fixed","NoMatch"
"2761",28,57.5704429298639,"1706646055.28712","comments","NoMatch"
"2762",18,97.8763980790973,"1706721604.70126","convict","Match"
"2763",19,97.8763980790973,"1706721604.70126","def_comment","Match"
"2764",20,97.8763980790973,"1706721604.70126","guilt_opinion","Match"
"2765",21,97.8763980790973,"1706721604.70126","visible_probability","Match"
"2766",22,97.8763980790973,"1706721604.70126","numeric_chance","Match"
"2767",23,97.8763980790973,"1706721604.70126","hidden_probability","Match"
"2768",24,97.8763980790973,"1706721604.70126","betting","Match"
"2769",25,97.8763980790973,"1706721604.70126","check","Match"
"2770",26,97.8763980790973,"1706721604.70126","chances_fixed","Match"
"2771",27,97.8763980790973,"1706721604.70126","evidence_strength","Match"
"2772",28,97.8763980790973,"1706721604.70126","comments","Match"
"2773",18,63.8862804509699,"1706723556.89734","convict","Match"
"2774",19,63.8862804509699,"1706723556.89734","def_comment","Match"
"2775",20,63.8862804509699,"1706723556.89734","guilt_opinion","Match"
"2776",21,63.8862804509699,"1706723556.89734","check","Match"
"2777",22,63.8862804509699,"1706723556.89734","hidden_probability","Match"
"2778",23,63.8862804509699,"1706723556.89734","numeric_chance","Match"
"2779",24,63.8862804509699,"1706723556.89734","betting","Match"
"2780",25,63.8862804509699,"1706723556.89734","visible_probability","Match"
"2781",26,63.8862804509699,"1706723556.89734","chances_fixed","Match"
"2782",27,63.8862804509699,"1706723556.89734","evidence_strength","Match"
"2783",28,63.8862804509699,"1706723556.89734","comments","Match"
"2784",18,83.1958404975012,"1706723985.66498","convict","Match"
"2785",19,83.1958404975012,"1706723985.66498","def_comment","Match"
"2786",20,83.1958404975012,"1706723985.66498","guilt_opinion","Match"
"2787",21,83.1958404975012,"1706723985.66498","numeric_chance","Match"
"2788",22,83.1958404975012,"1706723985.66498","hidden_probability","Match"
"2789",23,83.1958404975012,"1706723985.66498","evidence_strength","Match"
"2790",24,83.1958404975012,"1706723985.66498","chances_fixed","Match"
"2791",25,83.1958404975012,"1706723985.66498","betting","Match"
"2792",26,83.1958404975012,"1706723985.66498","check","Match"
"2793",27,83.1958404975012,"1706723985.66498","visible_probability","Match"
"2794",28,83.1958404975012,"1706723985.66498","comments","Match"
"2795",18,25.0166555866599,"1706725618.23246","convict","Match"
"2796",19,25.0166555866599,"1706725618.23246","def_comment","Match"
"2797",20,25.0166555866599,"1706725618.23246","guilt_opinion","Match"
"2798",21,25.0166555866599,"1706725618.23246","visible_probability","Match"
"2799",22,25.0166555866599,"1706725618.23246","evidence_strength","Match"
"2800",18,8.77881390042603,"1706725812.76388","convict","Match"
"2801",23,25.0166555866599,"1706725618.23246","check","Match"
"2802",24,25.0166555866599,"1706725618.23246","hidden_probability","Match"
"2803",19,8.77881390042603,"1706725812.76388","def_comment","Match"
"2804",20,8.77881390042603,"1706725812.76388","guilt_opinion","Match"
"2805",25,25.0166555866599,"1706725618.23246","chances_fixed","Match"
"2806",21,8.77881390042603,"1706725812.76388","visible_probability","Match"
"2807",26,25.0166555866599,"1706725618.23246","betting","Match"
"2808",22,8.77881390042603,"1706725812.76388","chances_fixed","Match"
"2809",23,8.77881390042603,"1706725812.76388","hidden_probability","Match"
"2810",27,25.0166555866599,"1706725618.23246","numeric_chance","Match"
"2811",28,25.0166555866599,"1706725618.23246","comments","Match"
"2812",24,8.77881390042603,"1706725812.76388","evidence_strength","Match"
"2813",25,8.77881390042603,"1706725812.76388","numeric_chance","Match"
"2814",26,8.77881390042603,"1706725812.76388","betting","Match"
"2815",27,8.77881390042603,"1706725812.76388","check","Match"
"2816",28,8.77881390042603,"1706725812.76388","comments","Match"
"2817",18,91.0857167793438,"1706726637.69961","convict","Match"
"2818",19,91.0857167793438,"1706726637.69961","def_comment","Match"
"2819",20,91.0857167793438,"1706726637.69961","guilt_opinion","Match"
"2820",21,91.0857167793438,"1706726637.69961","hidden_probability","Match"
"2821",22,91.0857167793438,"1706726637.69961","evidence_strength","Match"
"2822",23,91.0857167793438,"1706726637.69961","visible_probability","Match"
"2823",24,91.0857167793438,"1706726637.69961","chances_fixed","Match"
"2824",25,91.0857167793438,"1706726637.69961","check","Match"
"2825",18,85.5908529832959,"1706726898.45429","convict","Match"
"2826",19,85.5908529832959,"1706726898.45429","def_comment","Match"
"2827",26,91.0857167793438,"1706726637.69961","betting","Match"
"2828",20,85.5908529832959,"1706726898.45429","guilt_opinion","Match"
"2829",21,85.5908529832959,"1706726898.45429","evidence_strength","Match"
"2830",22,85.5908529832959,"1706726898.45429","check","Match"
"2831",27,91.0857167793438,"1706726637.69961","numeric_chance","Match"
"2832",23,85.5908529832959,"1706726898.45429","numeric_chance","Match"
"2833",24,85.5908529832959,"1706726898.45429","hidden_probability","Match"
"2834",25,85.5908529832959,"1706726898.45429","chances_fixed","Match"
"2835",26,85.5908529832959,"1706726898.45429","visible_probability","Match"
"2836",27,85.5908529832959,"1706726898.45429","betting","Match"
"2837",28,91.0857167793438,"1706726637.69961","comments","Match"
"2838",28,85.5908529832959,"1706726898.45429","comments","Match"
"2839",18,5.79099338501692,"1706727059.86126","convict","Match"
"2840",19,5.79099338501692,"1706727059.86126","def_comment","Match"
"2841",20,5.79099338501692,"1706727059.86126","guilt_opinion","Match"
"2842",21,5.79099338501692,"1706727059.86126","chances_fixed","Match"
"2843",22,5.79099338501692,"1706727059.86126","evidence_strength","Match"
"2844",23,5.79099338501692,"1706727059.86126","numeric_chance","Match"
"2845",24,5.79099338501692,"1706727059.86126","visible_probability","Match"
"2846",25,5.79099338501692,"1706727059.86126","betting","Match"
"2847",26,5.79099338501692,"1706727059.86126","hidden_probability","Match"
"2848",27,5.79099338501692,"1706727059.86126","check","Match"
"2849",28,5.79099338501692,"1706727059.86126","comments","Match"
"2850",18,42.8343410836533,"1706727074.15545","convict","NoMatch"
"2851",19,42.8343410836533,"1706727074.15545","def_comment","NoMatch"
"2852",20,42.8343410836533,"1706727074.15545","guilt_opinion","NoMatch"
"2853",21,42.8343410836533,"1706727074.15545","visible_probability","NoMatch"
"2854",22,42.8343410836533,"1706727074.15545","check","NoMatch"
"2855",23,42.8343410836533,"1706727074.15545","evidence_strength","NoMatch"
"2856",24,42.8343410836533,"1706727074.15545","numeric_chance","NoMatch"
"2857",25,42.8343410836533,"1706727074.15545","hidden_probability","NoMatch"
"2858",26,42.8343410836533,"1706727074.15545","chances_fixed","NoMatch"
"2859",27,42.8343410836533,"1706727074.15545","betting","NoMatch"
"2860",28,42.8343410836533,"1706727074.15545","comments","NoMatch"
"2861",18,32.5110473437235,"1706731613.60311","convict","Match"
"2862",18,78.3469510730356,"1706731362.196","convict","NoMatch"
"2863",19,78.3469510730356,"1706731362.196","def_comment","NoMatch"
"2864",19,32.5110473437235,"1706731613.60311","def_comment","Match"
"2865",20,78.3469510730356,"1706731362.196","guilt_opinion","NoMatch"
"2866",20,32.5110473437235,"1706731613.60311","guilt_opinion","Match"
"2867",21,78.3469510730356,"1706731362.196","chances_fixed","NoMatch"
"2868",21,32.5110473437235,"1706731613.60311","hidden_probability","Match"
"2869",22,78.3469510730356,"1706731362.196","betting","NoMatch"
"2870",23,78.3469510730356,"1706731362.196","check","NoMatch"
"2871",24,78.3469510730356,"1706731362.196","hidden_probability","NoMatch"
"2872",25,78.3469510730356,"1706731362.196","evidence_strength","NoMatch"
"2873",22,32.5110473437235,"1706731613.60311","numeric_chance","Match"
"2874",26,78.3469510730356,"1706731362.196","numeric_chance","NoMatch"
"2875",23,32.5110473437235,"1706731613.60311","betting","Match"
"2876",27,78.3469510730356,"1706731362.196","visible_probability","NoMatch"
"2877",24,32.5110473437235,"1706731613.60311","evidence_strength","Match"
"2878",25,32.5110473437235,"1706731613.60311","visible_probability","Match"
"2879",26,32.5110473437235,"1706731613.60311","check","Match"
"2880",18,93.0086823180318,"1706731906.48083","convict","NoMatch"
"2881",27,32.5110473437235,"1706731613.60311","chances_fixed","Match"
"2882",19,93.0086823180318,"1706731906.48083","def_comment","NoMatch"
"2883",20,93.0086823180318,"1706731906.48083","guilt_opinion","NoMatch"
"2884",21,93.0086823180318,"1706731906.48083","visible_probability","NoMatch"
"2885",22,93.0086823180318,"1706731906.48083","check","NoMatch"
"2886",28,78.3469510730356,"1706731362.196","comments","NoMatch"
"2887",23,93.0086823180318,"1706731906.48083","betting","NoMatch"
"2888",24,93.0086823180318,"1706731906.48083","evidence_strength","NoMatch"
"2889",28,32.5110473437235,"1706731613.60311","comments","Match"
"2890",25,93.0086823180318,"1706731906.48083","numeric_chance","NoMatch"
"2891",26,93.0086823180318,"1706731906.48083","hidden_probability","NoMatch"
"2892",27,93.0086823180318,"1706731906.48083","chances_fixed","NoMatch"
"2893",28,93.0086823180318,"1706731906.48083","comments","NoMatch"
"2894",18,48.5565330367535,"1706732471.66161","convict","Match"
"2895",18,94.7302629938349,"1706732753.10715","convict","Match"
"2896",19,48.5565330367535,"1706732471.66161","def_comment","Match"
"2897",20,48.5565330367535,"1706732471.66161","guilt_opinion","Match"
"2898",19,94.7302629938349,"1706732753.10715","def_comment","Match"
"2899",20,94.7302629938349,"1706732753.10715","guilt_opinion","Match"
"2900",21,94.7302629938349,"1706732753.10715","visible_probability","Match"
"2901",22,94.7302629938349,"1706732753.10715","chances_fixed","Match"
"2902",23,94.7302629938349,"1706732753.10715","evidence_strength","Match"
"2903",24,94.7302629938349,"1706732753.10715","hidden_probability","Match"
"2904",21,48.5565330367535,"1706732471.66161","chances_fixed","Match"
"2905",25,94.7302629938349,"1706732753.10715","numeric_chance","Match"
"2906",26,94.7302629938349,"1706732753.10715","betting","Match"
"2907",22,48.5565330367535,"1706732471.66161","visible_probability","Match"
"2908",27,94.7302629938349,"1706732753.10715","check","Match"
"2909",28,94.7302629938349,"1706732753.10715","comments","Match"
"2910",23,48.5565330367535,"1706732471.66161","betting","Match"
"2911",24,48.5565330367535,"1706732471.66161","check","Match"
"2912",25,48.5565330367535,"1706732471.66161","evidence_strength","Match"
"2913",26,48.5565330367535,"1706732471.66161","numeric_chance","Match"
"2914",18,34.3632045434788,"1706732755.30246","convict","Match"
"2915",27,48.5565330367535,"1706732471.66161","hidden_probability","Match"
"2916",28,48.5565330367535,"1706732471.66161","comments","Match"
"2917",19,34.3632045434788,"1706732755.30246","def_comment","Match"
"2918",20,34.3632045434788,"1706732755.30246","guilt_opinion","Match"
"2919",21,34.3632045434788,"1706732755.30246","numeric_chance","Match"
"2920",22,34.3632045434788,"1706732755.30246","evidence_strength","Match"
"2921",23,34.3632045434788,"1706732755.30246","hidden_probability","Match"
"2922",24,34.3632045434788,"1706732755.30246","betting","Match"
"2923",25,34.3632045434788,"1706732755.30246","chances_fixed","Match"
"2924",26,34.3632045434788,"1706732755.30246","check","Match"
"2925",27,34.3632045434788,"1706732755.30246","visible_probability","Match"
"2926",28,34.3632045434788,"1706732755.30246","comments","Match"
"2927",18,12.5878131948411,"1706734950.2459","convict","NoMatch"
