"","X","page","time","randomnumber","start_time","notes","conclusion","clean_prints","length","nchar_notes","edit_distance","clean_length","normal_outlier","mean","sd","outlier_bin","lcs_notes","page_notes"
"4039",4039,15,1706819243.21905,17.6084118429571,1706818907.28649,"","Match",58,0,"",0,0,445.708962150686,21.1596091205212,106.137338257541,FALSE,NA,""
"4040",4040,11,1706819246.03811,95.7099477993324,1706818935.62476,"","NoMatch",110,0,"",0,0,637.803167848742,35.8709677419355,150.483050026702,FALSE,NA,""
"4041",4041,9,1706819257.51719,21.9604101963341,1706818942.85441,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money.The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing.","NoMatch",170,773,"",0,0,657.872301123405,41.9292604501608,153.985760168311,FALSE,NA,""
"4042",4042,10,1706819278.77906,21.9604101963341,1706818942.85441,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money.The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing.","NoMatch",170,773,"",0,0,936.779877093541,33.5144694533762,225.816351910041,FALSE,NA,""
"4043",4043,16,1706819280.67396,17.6084118429571,1706818907.28649,"","Match",58,0,"",0,0,394.035604171577,25.3908794788274,92.1611811731873,FALSE,NA,""
"4044",4044,12,1706819298.2074,95.7099477993324,1706818935.62476,"","NoMatch",110,0,"",0,0,988.880731088922,41.9220779220779,236.739663291711,FALSE,NA,""
"4045",4045,17,1706819299.96684,17.6084118429571,1706818907.28649,"","Match",58,0,"",0,0,140.64414279911,6.85294117647059,33.4478004056598,FALSE,NA,""
"4046",4046,18,1706819303.35226,17.6084118429571,1706818907.28649,"","Match",58,0,"",0,0,39.3413957985423,1.30508474576271,9.50907776319488,FALSE,NA,""
"4047",4047,11,1706819335.65296,21.9604101963341,1706818942.85441,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money.The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing.","NoMatch",170,773,"",0,0,637.803167848742,35.8709677419355,150.483050026702,FALSE,NA,""
"4048",4048,13,1706819355.99146,95.7099477993324,1706818935.62476,"","NoMatch",110,0,"",0,0,671.438477541631,47.1233766233766,156.078775229564,FALSE,NA,""
"4049",4049,12,1706819384.60733,21.9604101963341,1706818942.85441,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money.The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing.","NoMatch",170,773,"",0,0,988.880731088922,41.9220779220779,236.739663291711,FALSE,NA,""
"4050",4050,14,1706819406.82008,95.7099477993324,1706818935.62476,"","NoMatch",110,0,"",0,0,452.776930263405,25.0390879478827,106.934460578881,FALSE,NA,""
"4051",4051,13,1706819444.28222,21.9604101963341,1706818942.85441,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money.The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing.In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns.","NoMatch",170,967,"In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns.",0,194,671.438477541631,47.1233766233766,156.078775229564,FALSE,NA,"In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns."
"4052",4052,15,1706819452.65751,95.7099477993324,1706818935.62476,"","NoMatch",110,0,"",0,0,445.708962150686,21.1596091205212,106.137338257541,FALSE,NA,""
"4053",4053,16,1706819484.88252,95.7099477993324,1706818935.62476,"","NoMatch",110,0,"",0,0,394.035604171577,25.3908794788274,92.1611811731873,FALSE,NA,""
"4054",4054,17,1706819500.2015,95.7099477993324,1706818935.62476,"","NoMatch",110,0,"",0,0,140.64414279911,6.85294117647059,33.4478004056598,FALSE,NA,""
"4055",4055,14,1706819510.50455,21.9604101963341,1706818942.85441,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money.The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing.In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns.","NoMatch",170,967,"",0,0,452.776930263405,25.0390879478827,106.934460578881,FALSE,NA,""
"4056",4056,15,1706819575.02742,21.9604101963341,1706818942.85441,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money.The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing.In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns.","NoMatch",170,967,"",0,0,445.708962150686,21.1596091205212,106.137338257541,FALSE,NA,""
"4057",4057,16,1706819610.37042,21.9604101963341,1706818942.85441,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money.The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing.In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns.","NoMatch",170,967,"",0,0,394.035604171577,25.3908794788274,92.1611811731873,FALSE,NA,""
"4058",4058,17,1706819633.09805,21.9604101963341,1706818942.85441,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money.The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing.In this case, the accidental, random marks on the bullets from the firing process were substantially different - enough so to conclude that the two bullets were likely fired from different guns.","NoMatch",170,967,"",0,0,140.64414279911,6.85294117647059,33.4478004056598,FALSE,NA,""
"4059",4059,4,1706824327.21085,94.5160943083465,1706824233.23263,"","Match",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4060",4060,5,1706824337.29636,94.5160943083465,1706824233.23263,"","Match",1,0,"",0,0,266.940399458055,35.2707006369427,57.9174247052782,FALSE,NA,""
"4061",4061,6,1706824561.01204,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.","Match",1,711,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.",0,711,1132.80513953521,120.201277955272,253.150965394985,FALSE,NA,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant."
"4062",4062,7,1706824563.92995,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.","Match",1,711,"",0,0,703.528374284891,40.2916666666667,165.809176904556,FALSE,NA,""
"4063",4063,8,1706824630.38309,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.

Testimony : Terry Smith : Examiner","Match",1,747,"

Testimony : Terry Smith : Examiner",0,36,111.880144059498,4.42948717948718,26.8626642200028,FALSE,NA,"

Testimony : Terry Smith : Examiner"
"4064",4064,9,1706824788.28268,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.

Testimony : Terry Smith : Firearms Examiner
1. Experience
2. Lab accredited","Match",1,788," Examiner
1. Experience
2. Lab accredited",8,41,657.872301123405,41.9292604501608,153.985760168311,FALSE,NA," Examiner
1. Experience
2. Lab accredited"
"4065",4065,10,1706824831.99607,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.

Testimony : Terry Smith : Firearms Examiner
1. Experience
2. Lab accredited
3. No cross from defense","Match",1,813,"
3. No cross from defense",0,25,936.779877093541,33.5144694533762,225.816351910041,FALSE,NA,"
3. No cross from defense"
"4066",4066,11,1706824947.43116,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.

Testimony : Terry Smith : Firearms Examiner
1. Experience
2. Lab accredited
3. No cross from defense

Expert :","Match",1,823,"

Expert :",0,10,637.803167848742,35.8709677419355,150.483050026702,FALSE,NA,"

Expert :"
"4067",4067,12,1706824993.13206,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.

Testimony : Terry Smith : Firearms Examiner
1. Experience
2. Lab accredited
3. No cross from defense

Expert :","Match",1,823,"",0,0,988.880731088922,41.9220779220779,236.739663291711,FALSE,NA,""
"4068",4068,13,1706825024.14371,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.

Testimony : Terry Smith : Firearms Examiner
1. Experience
2. Lab accredited
3. No cross from defense

Expert :","Match",1,823,"",0,0,671.438477541631,47.1233766233766,156.078775229564,FALSE,NA,""
"4069",4069,14,1706825096.99543,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.

Testimony : Terry Smith : Firearms Examiner
1. Experience
2. Lab accredited
3. No cross from defense

Expert :","Match",1,823,"",0,0,452.776930263405,25.0390879478827,106.934460578881,FALSE,NA,""
"4070",4070,15,1706825189.71873,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.

Testimony : Terry Smith : Firearms Examiner
1. Experience
2. Lab accredited
3. No cross from defense

Expert : validated and verified with peer review : defendant weapon confirmed","Match",1,892," validated and verified with peer review : defendant weapon confirmed",0,69,445.708962150686,21.1596091205212,106.137338257541,FALSE,NA," validated and verified with peer review : defendant weapon confirmed"
"4071",4071,16,1706825281.68056,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.

Testimony : Terry Smith : Firearms Examiner
1. Experience
2. Lab accredited
3. No cross from defense

Expert : validated and verified with peer review : defendant weapon confirmed

Jury Question : error percentage less than 2%","Match",1,939,"

Jury Question : error percentage less than 2%",0,47,394.035604171577,25.3908794788274,92.1611811731873,FALSE,NA,"

Jury Question : error percentage less than 2%"
"4072",4072,17,1706825292.69785,94.5160943083465,1706824233.23263,"1. man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot
2. The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
3. the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
4.During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant.

Testimony : Terry Smith : Firearms Examiner
1. Experience
2. Lab accredited
3. No cross from defense

Expert : validated and verified with peer review : defendant weapon confirmed

Jury Question : error percentage less than 2%","Match",1,939,"",0,0,140.64414279911,6.85294117647059,33.4478004056598,FALSE,NA,""
"4073",4073,5,1706891232.51792,72.8199692210183,1706891163.8889,"","Match",192,0,"",0,0,266.940399458055,35.2707006369427,57.9174247052782,FALSE,NA,""
"4074",4074,6,1706891264.22409,72.8199692210183,1706891163.8889,"","Match",192,0,"",0,0,1132.80513953521,120.201277955272,253.150965394985,FALSE,NA,""
"4075",4075,7,1706891344.28107,72.8199692210183,1706891163.8889,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot.

The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.

As the cashier was pulling out the money to hand to him, she pressed a hidden button that activated an alarm and called the police. Startled by the alarm bells, the robber rushed out of the store.

Next, the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.

Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business.
","Match",192,1287,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot.

The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.

As the cashier was pulling out the money to hand to him, she pressed a hidden button that activated an alarm and called the police. Startled by the alarm bells, the robber rushed out of the store.

Next, the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.

Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business.
",0,1287,703.528374284891,40.2916666666667,165.809176904556,TRUE,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot.

The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.

As the cashier was pulling out the money to hand to him, she pressed a hidden button that activated an alarm and called the police. Startled by the alarm bells, the robber rushed out of the store.

Next, the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.

Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business.
","Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot.

The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.

As the cashier was pulling out the money to hand to him, she pressed a hidden button that activated an alarm and called the police. Startled by the alarm bells, the robber rushed out of the store.

Next, the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.

Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business.
"
"4076",4076,8,1706891352.86735,72.8199692210183,1706891163.8889,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot.

The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.

As the cashier was pulling out the money to hand to him, she pressed a hidden button that activated an alarm and called the police. Startled by the alarm bells, the robber rushed out of the store.

Next, the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.

Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business.
","Match",192,1287,"",0,0,111.880144059498,4.42948717948718,26.8626642200028,FALSE,NA,""
"4077",4077,9,1706891369.95949,72.8199692210183,1706891163.8889,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot.

The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.

As the cashier was pulling out the money to hand to him, she pressed a hidden button that activated an alarm and called the police. Startled by the alarm bells, the robber rushed out of the store.

Next, the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.

Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business.
","Match",192,1287,"",0,0,657.872301123405,41.9292604501608,153.985760168311,FALSE,NA,""
"4078",4078,10,1706891458.69129,72.8199692210183,1706891163.8889,"Police received a 911 call from a convenience store clerk stating that a man had entered the store, pulled out a firearm, fired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by the gunshot.

The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.

As the cashier was pulling out the money to hand to him, she pressed a hidden button that activated an alarm and called the police. Startled by the alarm bells, the robber rushed out of the store.

Next, the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.

Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business.


Who do you work for?
The local police department.

What do you do for the police department?
I am a firearms examiner.

How long have you been doing that?
7 years

What is a firearms examiner?
A firearms examiner is someone who looks at cartridge cases and bullets to determine whether they were fired from a particular firearm.

What training is required to become a firearms examiner with the local police department?
I received my bachelor's degree in forensic science and in 2015 I transferred to the crime lab from the crime scene unit. I underwent a two-year training program, which was supervised by experienced firearms examiners; I've toured manufacturing facilities and saw how firearms and ammunition were produced; and I've attended several national and regional meetings of firearms examiners.

And during the course of your career, were you tested in proficiency to make sure you were still conducting appropriate examinations?
Yes. I have undergone annual proficiency examinations.

Is the local police department lab accredited?


Yes, it is accredited by ASCLID/LAB

","Match",192,2373,"

Who do you work for?
The local police department.

What do you do for the police department?
I am a firearms examiner.

How long have you been doing that?
7 years

What is a firearms examiner?
A firearms examiner is someone who looks at cartridge cases and bullets to determine whether they were fired from a particular firearm.

What training is required to become a firearms examiner with the local police department?
I received my bachelor's degree in forensic science and in 2015 I transferred to the crime lab from the crime scene unit. I underwent a two-year training program, which was supervised by experienced firearms examiners; I've toured manufacturing facilities and saw how firearms and ammunition were produced; and I've attended several national and regional meetings of firearms examiners.

And during the course of your career, were you tested in proficiency to make sure you were still conducting appropriate examinations?
Yes. I have undergone annual proficiency examinations.

Is the local police department lab accredited?


Yes, it is accredited by ASCLID/LAB

",0,1086,936.779877093541,33.5144694533762,225.816351910041,TRUE,"

Who do you work for?
The local police department.

What do you do for the police department?
I am a firearms examiner.

How long have you been doing that?
7 years

What is a firearms examiner?
A firearms examiner is someone who looks at cartridge cases and bullets to determine whether they were fired from a particular firearm.

What training is required to become a firearms examiner with the local police department?
I received my bachelor's degree in forensic science and in 2015 I transferred to the crime lab from the crime scene unit. I underwent a two-year training program, which was supervised by experienced firearms examiners; I've toured manufacturing facilities and saw how firearms and ammunition were produced; and I've attended several national and regional meetings of firearms examiners.

And during the course of your career, were you tested in proficiency to make sure you were still conducting appropriate examinations?
Yes. I have undergone annual proficiency examinations.

Is the local police department lab accredited?


Yes, it is accredited by ASCLID/LAB

","

Who do you work for?
The local police department.

What do you do for the police department?
I am a firearms examiner.

How long have you been doing that?
7 years

What is a firearms examiner?
A firearms examiner is someone who looks at cartridge cases and bullets to determine whether they were fired from a particular firearm.

What training is required to become a firearms examiner with the local police department?
I received my bachelor's degree in forensic science and in 2015 I transferred to the crime lab from the crime scene unit. I underwent a two-year training program, which was supervised by experienced firearms examiners; I've toured manufacturing facilities and saw how firearms and ammunition were produced; and I've attended several national and regional meetings of firearms examiners.

And during the course of your career, were you tested in proficiency to make sure you were still conducting appropriate examinations?
Yes. I have undergone annual proficiency examinations.

Is the local police department lab accredited?


Yes, it is accredited by ASCLID/LAB

"
