"","page","time","randomnumber","start_time","notes","conclusion","clean_prints"
"3682",17,"1706726985.86332",91.0857167793438,"1706726637.69961","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.
You will now read a summary of the case. This summary was prepared by an objective court clerk. It describes select evidence that was presented at trial.

The store clerk took the stand and stated that she did not get a close enough look at the robber's face to make an identification, because the robber wore a ski mask.
As the cashier was pulling out the money to hand to him, she pressed a hidden button that activated an alarm and called the police. Startled by the alarm bells, the robber rushed out of the store.
Next, the detective testified that he arrived at the convenience store and interviewed the clerk. The detective recovered the 9mm bullet from the ceiling of the store, which was collected for forensic analysis.
Two days later, a police officer pulled over Richard Cole for speeding. During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business.

 In the interior of a barrel there are raised portions called lands and depressed areas called grooves. When a bullet passes down the barrel, a bullet will spin and that gives it stability and accuracy over a distance. Those raised areas are designed by the manufacturer. They're cut into the barrel. And each particular file has a different combination of lands and grooves. But essentially what those lands do is grip a bullet and spin it, and as that bullet passes down the barrel, it scratches the random imperfections of that barrel into the bullet

When firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next.","Match",79
"3683",6,"1706727046.43134",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with willf","Match",27
"3684",7,"1706727048.1073",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with willf","Match",27
"3685",8,"1706727056.21647",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with willf","Match",27
"3686",9,"1706727075.06178",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with willf","Match",27
"3687",10,"1706727110.09313",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with witness is an opinion witness in the area of firearms identification. ","Match",27
"3688",11,"1706727128.39067",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with witness is an opinion witness in the area of firearms identification. ","Match",27
"3689",12,"1706727164.28782",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with witness is an opinion witness in the area of firearms identification.  test fire of the gun recovered fro","Match",27
"3690",4,"1706727183.20282",5.79099338501692,"1706727059.86126","","Match",175
"3691",13,"1706727199.48067",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with witness is an opinion witness in the area of firearms identification.  test fire of the gun recovered two bullets were fired from the same barrel small that it is negligible","Match",27
"3692",5,"1706727207.85608",5.79099338501692,"1706727059.86126","","Match",175
"3693",14,"1706727218.87929",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with witness is an opinion witness in the area of firearms identification.  test fire of the gun recovered two bullets were fired from the same barrel small that it is negligible","Match",27
"3694",15,"1706727253.89543",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with witness is an opinion witness in the area of firearms identification.  test fire of the gun recovered two bullets were fired from the same barrel small that it is negligible","Match",27
"3695",16,"1706727266.24896",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with witness is an opinion witness in the area of firearms identification.  test fire of the gun recovered two bullets were fired from the same barrel small that it is negligible","Match",27
"3696",6,"1706727282.39516",5.79099338501692,"1706727059.86126","","Match",175
"3697",7,"1706727286.59553",5.79099338501692,"1706727059.86126","","Match",175
"3698",17,"1706727298.93885",85.5908529832959,"1706726898.45429","Richard Cole - has been charged with willfully discharging a firearm not guilty tfired a shot into the ceiling, and then demanded money. The man ended up leaving the store without receiving any money and no one was hurt by tshe did not get a close enough look at the robber's face to 9mm bullet from the ceiling of the store, which was collected for forensic analysis.pulled over Richard Cole for speeding. it was confiscated for testing. Richard Cole was subsequently arrested and charged with witness is an opinion witness in the area of firearms identification.  test fire of the gun recovered two bullets were fired from the same barrel small that it is negligible opinion testimony should be judged like any other testimon","Match",27
"3699",8,"1706727302.1211",5.79099338501692,"1706727059.86126","","Match",175
"3700",9,"1706727365.19079",5.79099338501692,"1706727059.86126","","Match",175
"3701",10,"1706727388.30262",5.79099338501692,"1706727059.86126","","Match",175
"3702",11,"1706727469.16932",5.79099338501692,"1706727059.86126","","Match",175
"3703",12,"1706727535.56835",5.79099338501692,"1706727059.86126","","Match",175
"3704",13,"1706727594.30507",5.79099338501692,"1706727059.86126","","Match",175
"3705",14,"1706727672.33522",5.79099338501692,"1706727059.86126","","Match",175
"3706",15,"1706727745.62705",5.79099338501692,"1706727059.86126","","Match",175
"3707",16,"1706727776.3519",5.79099338501692,"1706727059.86126","","Match",175
"3708",17,"1706727792.16846",5.79099338501692,"1706727059.86126","","Match",175
"3709",4,"1706728352.90879",42.8343410836533,"1706727074.15545","","NoMatch",9
"3710",5,"1706728369.72149",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.","NoMatch",9
"3711",6,"1706728939.07884",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.","NoMatch",9
"3712",7,"1706728941.14937",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.","NoMatch",9
"3713",8,"1706728964.56287",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.

terry smith.","NoMatch",9
"3714",9,"1706729009.48468",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.

terry smith. firearms examiner with PD. 7 yrs.","NoMatch",9
"3715",10,"1706729017.18405",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.

terry smith. firearms examiner with PD. 7 yrs.","NoMatch",9
"3716",11,"1706729049.23287",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.

terry smith. firearms examiner with PD. 7 yrs.","NoMatch",9
"3717",12,"1706729087.47249",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.

terry smith. firearms examiner with PD. 7 yrs.","NoMatch",9
"3718",13,"1706729175.71639",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.

terry smith. firearms examiner with PD. 7 yrs. bullets fired from different guns","NoMatch",9
"3719",14,"1706729210.01625",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.

terry smith. firearms examiner with PD. 7 yrs. bullets fired from different guns","NoMatch",9
"3720",15,"1706729242.38287",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.

terry smith. firearms examiner with PD. 7 yrs. bullets fired from different guns","NoMatch",9
"3721",16,"1706729271.5608",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.

terry smith. firearms examiner with PD. 7 yrs. bullets fired from different guns. 100 percent positive","NoMatch",9
"3722",17,"1706729282.72414",42.8343410836533,"1706727074.15545","defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.

clerk - man entered store, fired shot into ceiling, demanded money. did not get any. no one hurt. clerk did not get close look, man wore ski mask. clerk pressed hidden button, robber rushed out of store. 
detective recovered 9mm bullet from ceiling.  two days later, cole was pulled over, speeding. detective found 9mm handgun when searching car. confiscated for testing. cole was arrested.

terry smith. firearms examiner with PD. 7 yrs. bullets fired from different guns. 100 percent positive","NoMatch",9
"3723",4,"1706731426.73284",78.3469510730356,"1706731362.196","","NoMatch",39
"3724",5,"1706731624.87981",78.3469510730356,"1706731362.196","","NoMatch",39
"3725",6,"1706731680.79638",78.3469510730356,"1706731362.196","","NoMatch",39
"3726",7,"1706731686.99358",78.3469510730356,"1706731362.196","","NoMatch",39
"3727",8,"1706731698.76711",78.3469510730356,"1706731362.196","","NoMatch",39
"3728",4,"1706731704.8287",32.5110473437235,"1706731613.60311","","Match",93
"3729",5,"1706731712.51292",32.5110473437235,"1706731613.60311","","Match",93
"3730",9,"1706731745.60338",78.3469510730356,"1706731362.196","","NoMatch",39
"3731",10,"1706731759.84105",78.3469510730356,"1706731362.196","","NoMatch",39
"3732",6,"1706731773.94224",32.5110473437235,"1706731613.60311","","Match",93
"3733",7,"1706731778.04467",32.5110473437235,"1706731613.60311","","Match",93
"3734",8,"1706731793.49451",32.5110473437235,"1706731613.60311","","Match",93
"3735",11,"1706731818.30688",78.3469510730356,"1706731362.196","","NoMatch",39
"3736",9,"1706731820.99484",32.5110473437235,"1706731613.60311","","Match",93
"3737",10,"1706731831.72852",32.5110473437235,"1706731613.60311","","Match",93
"3738",12,"1706731866.90945",78.3469510730356,"1706731362.196","","NoMatch",39
"3739",11,"1706731892.17796",32.5110473437235,"1706731613.60311","Smith - examiner, lands and grooves","Match",93
"3740",12,"1706731974.55999",32.5110473437235,"1706731613.60311","Smith - examiner, lands and grooves. 2 test firings compared to each other, then to the evidence bullet","Match",93
"3741",13,"1706731980.14023",78.3469510730356,"1706731362.196","","NoMatch",39
"3742",4,"1706731984.10252",93.0086823180318,"1706731906.48083","","NoMatch",177
"3743",5,"1706731996.93851",93.0086823180318,"1706731906.48083","","NoMatch",177
"3744",13,"1706732013.22931",32.5110473437235,"1706731613.60311","Smith - examiner, lands and grooves. 2 test firings compared to each other, then to the evidence bullet","Match",93
"3745",14,"1706732035.30868",78.3469510730356,"1706731362.196","","NoMatch",39
"3746",6,"1706732043.64561",93.0086823180318,"1706731906.48083","","NoMatch",177
"3747",7,"1706732045.783",93.0086823180318,"1706731906.48083","","NoMatch",177
"3748",8,"1706732058.7822",93.0086823180318,"1706731906.48083","","NoMatch",177
"3749",14,"1706732058.9105",32.5110473437235,"1706731613.60311","Smith - examiner, lands and grooves. 2 test firings compared to each other, then to the evidence bullet","Match",93
"3750",15,"1706732090.26119",32.5110473437235,"1706731613.60311","Smith - examiner, lands and grooves. 2 test firings compared to each other, then to the evidence bullet","Match",93
"3751",9,"1706732091.47564",93.0086823180318,"1706731906.48083","","NoMatch",177
"3752",15,"1706732092.07079",78.3469510730356,"1706731362.196","","NoMatch",39
"3753",10,"1706732099.98342",93.0086823180318,"1706731906.48083","","NoMatch",177
"3754",16,"1706732115.2425",32.5110473437235,"1706731613.60311","Smith - examiner, lands and grooves. 2 test firings compared to each other, then to the evidence bullet","Match",93
"3755",17,"1706732128.66334",32.5110473437235,"1706731613.60311","Smith - examiner, lands and grooves. 2 test firings compared to each other, then to the evidence bullet","Match",93
"3756",16,"1706732129.70487",78.3469510730356,"1706731362.196","","NoMatch",39
"3757",17,"1706732152.14045",78.3469510730356,"1706731362.196","","NoMatch",39
"3758",11,"1706732156.99092",93.0086823180318,"1706731906.48083","","NoMatch",177
"3759",12,"1706732173.36425",93.0086823180318,"1706731906.48083","","NoMatch",177
"3760",13,"1706732227.60892",93.0086823180318,"1706731906.48083","","NoMatch",177
"3761",14,"1706732270.74276",93.0086823180318,"1706731906.48083","","NoMatch",177
"3762",15,"1706732302.74587",93.0086823180318,"1706731906.48083","","NoMatch",177
"3763",16,"1706732325.73883",93.0086823180318,"1706731906.48083","","NoMatch",177
"3764",17,"1706732338.2026",93.0086823180318,"1706731906.48083","","NoMatch",177
"3765",4,"1706732628.65087",48.5565330367535,"1706732471.66161","","Match",246
"3766",5,"1706732677.85574",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilry","Match",246
"3767",4,"1706732797.3043",94.7302629938349,"1706732753.10715","","Match",232
"3768",6,"1706732804.91161",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. ","Match",246
"3769",7,"1706732810.66223",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. ","Match",246
"3770",5,"1706732827.54876",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty","Match",232
"3771",8,"1706732845.85598",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. ","Match",246
"3772",4,"1706732866.91599",34.3632045434788,"1706732755.30246","","Match",55
"3773",5,"1706732887.33846",34.3632045434788,"1706732755.30246","","Match",55
"3774",9,"1706732916.85237",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. Terry Smoth. Fire arms examiner.","Match",246
"3775",10,"1706732929.62705",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. Terry Smoth. Fire arms examiner.","Match",246
"3776",6,"1706732954.2087",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm triggered by clerk, Man fired shot into ceiling. Clerk could not identify and only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding, ended up being charged for discharging a firearm.","Match",232
"3777",7,"1706732955.98366",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm triggered by clerk, Man fired shot into ceiling. Clerk could not identify and only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding, ended up being charged for discharging a firearm.","Match",232
"3778",8,"1706732979.83729",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm triggered by clerk, Man fired shot into ceiling. Clerk could not identify and only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding, ended up being charged for discharging a firearm.

Terry Smith - Witness?","Match",232
"3779",6,"1706732992.77749",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding","Match",55
"3780",11,"1706732994.00334",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. Terry Smoth. Fire arms examiner.","Match",246
"3781",7,"1706733002.69865",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding","Match",55
"3782",8,"1706733033.66399",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding","Match",55
"3783",12,"1706733055.50902",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. Terry Smoth. Fire arms examiner.","Match",246
"3784",9,"1706733066.08035",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm was triggered by the clerk, Man fired shot into ceiling. The clerk could not identify and the only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding, and ended up being charged for discharging a firearm.

Terry Smith - Examiner of firearms for police. good amount of history (7 years.) local police lab is  ASCLID/LAB accredited ","Match",232
"3785",9,"1706733083.25333",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding","Match",55
"3786",10,"1706733093.57521",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm was triggered by the clerk, Man fired shot into ceiling. The clerk could not identify and the only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding and ended up being charged for discharging a firearm.

Terry Smith - Examiner of firearms for police. good amount of history (7 years.) local police lab is  ASCLID/LAB accredited.
Terry Smith is an opinion witness of firearms identification","Match",232
"3787",13,"1706733096.85391",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. Terry Smoth. Fire arms examiner.","Match",246
"3788",10,"1706733100.20415",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding","Match",55
"3789",11,"1706733140.39761",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm was triggered by the clerk, Man fired shot into ceiling. The clerk could not identify and the only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding and ended up being charged for discharging a firearm.

Terry Smith - Examiner of firearms for police. good amount of history (7 years.) local police lab is  ASCLID/LAB accredited.
Terry Smith is an opinion witness of firearms identification","Match",232
"3790",12,"1706733182.08402",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm was triggered by the clerk, Man fired shot into ceiling. The clerk could not identify and the only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding and ended up being charged for discharging a firearm.

Terry Smith - Examiner of firearms for police. good amount of history (7 years.) local police lab is  ASCLID/LAB accredited.
Terry Smith is an opinion witness of firearms identification","Match",232
"3791",14,"1706733190.37361",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. Terry Smoth. Fire arms examiner.","Match",246
"3792",11,"1706733219.38903",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding       raised areas called lands   depressed areas called grooves  bullet had 6 lands","Match",55
"3793",13,"1706733239.77965",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm was triggered by the clerk, Man fired shot into ceiling. The clerk could not identify and the only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding and ended up being charged for discharging a firearm.

Terry Smith - Examiner of firearms for police. good amount of history (7 years.) local police lab is  ASCLID/LAB accredited.
Terry Smith is an opinion witness of firearms identification.

Terry compared 2 test shots to the shot fired at the scene. 6 lands twisted to right.","Match",232
"3794",15,"1706733257.2227",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. Terry Smoth. Fire arms examiner.","Match",246
"3795",14,"1706733271.53126",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm was triggered by the clerk, Man fired shot into ceiling. The clerk could not identify and the only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding and ended up being charged for discharging a firearm.

Terry Smith - Examiner of firearms for police. good amount of history (7 years.) local police lab is  ASCLID/LAB accredited.
Terry Smith is an opinion witness of firearms identification.

Terry compared 2 test shots to the shot fired at the scene. 6 lands twisted to right.","Match",232
"3796",12,"1706733278.64426",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding       raised areas called lands   depressed areas called grooves  bullet had 6 lands","Match",55
"3797",16,"1706733301.29496",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. Terry Smoth. Fire arms examiner.","Match",246
"3798",15,"1706733304.51858",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm was triggered by the clerk, Man fired shot into ceiling. The clerk could not identify and the only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding and ended up being charged for discharging a firearm.

Terry Smith - Examiner of firearms for police. good amount of history (7 years.) local police lab is  ASCLID/LAB accredited.
Terry Smith is an opinion witness of firearms identification.

Terry compared 2 test shots to the shot fired at the scene. 6 lands twisted to right.","Match",232
"3799",17,"1706733320.42117",48.5565330367535,"1706732471.66161","Richard Cole felony. Pled not quilts. 9mm butlet recovered. Terry Smoth. Fire arms examiner.","Match",246
"3800",13,"1706733322.74317",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding       raised areas called lands   depressed areas called grooves  bullet had 6 lands","Match",55
"3801",16,"1706733325.76289",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm was triggered by the clerk, Man fired shot into ceiling. The clerk could not identify and the only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding and ended up being charged for discharging a firearm.

Terry Smith - Examiner of firearms for police. good amount of history (7 years.) local police lab is  ASCLID/LAB accredited.
Terry Smith is an opinion witness of firearms identification.

Terry compared 2 test shots to the shot fired at the scene. 6 lands twisted to right.","Match",232
"3802",17,"1706733336.59202",94.7302629938349,"1706732753.10715","Richard Cole - Discharging firearm in place of business (FELONY)
>pleaded not guilty

Attempted store robbery. Silent alarm was triggered by the clerk, Man fired shot into ceiling. The clerk could not identify and the only evidence is the 9mm bullet recovered.
Richard Cole was pulled over for speeding and ended up being charged for discharging a firearm.

Terry Smith - Examiner of firearms for police. good amount of history (7 years.) local police lab is  ASCLID/LAB accredited.
Terry Smith is an opinion witness of firearms identification.

Terry compared 2 test shots to the shot fired at the scene. 6 lands twisted to right.","Match",232
"3803",14,"1706733395.30829",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding       raised areas called lands   depressed areas called grooves  bullet had 6 lands","Match",55
"3804",15,"1706733442.09876",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding       raised areas called lands   depressed areas called grooves  bullet had 6 lands","Match",55
"3805",16,"1706733481.87517",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding       raised areas called lands   depressed areas called grooves  bullet had 6 lands","Match",55
"3806",17,"1706733524.9073",34.3632045434788,"1706732755.30246","wore ski mask  search of car for speeding       raised areas called lands   depressed areas called grooves  bullet had 6 lands less than 2% error","Match",55
"3807",4,"1706735268.84312",12.5878131948411,"1706734950.2459","","NoMatch",71
"3808",5,"1706735358.59959",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.","NoMatch",71
